Unidade de Despesa;Grupo Orçamentário;Fonte de Recurso;Função;Subfunção;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
39 - Escola de Educação Física e Esporte;31 - Serviços de Limpeza, Vigilância e Portarias;4 - Receita;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;15011,13;15011,13;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;4172,03;4172,03;4172,03;4172,03;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;8635,20;8635,20;8635,20;8635,20;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;449092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;1 - Tesouro;12 - Educação;392 - Difusão Cultural;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;57 - Projetos Especiais;4 - Receita;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;67 - NAPES;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;67 - NAPES;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;67 - NAPES;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;140 - Capacitação de Recursos Humanos nas Bibliotecas;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;868,00;868,00;868,00;868,00;0,00
39 - Escola de Educação Física e Esporte;144 - Biotérios;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;144 - Biotérios;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;144 - Biotérios;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;173 - Preservação e Conservação de Materiais Bibliográficos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;173 - Preservação e Conservação de Materiais Bibliográficos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;306,94;306,94;306,94;306,94;0,00
39 - Escola de Educação Física e Esporte;173 - Preservação e Conservação de Materiais Bibliográficos;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;173 - Preservação e Conservação de Materiais Bibliográficos;1 - Tesouro;12 - Educação;364 - Ensino Superior;449088 - Despesas com Tecnologia da Informação;0,00;3400,00;3400,00;3400,00;3400,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;4 - Receita;12 - Educação;122 - Administração Geral;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;174 - Acréscimos Orc;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;100558,00;100158,00;100158,00;93261,00;1650,00
39 - Escola de Educação Física e Esporte;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339030 - Material de Consumo;0,00;12165,98;12165,98;12165,98;12165,98;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;198289,81;198289,81;196849,81;185939,81;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;392 - Difusão Cultural;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;212 - Manutenção de Animais para Ensino e Pesquisa;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;2500,00;2500,00;2500,00;2500,00;0,00
39 - Escola de Educação Física e Esporte;212 - Manutenção de Animais para Ensino e Pesquisa;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;230 - Avaliação Institucional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;230 - Avaliação Institucional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;246 - Programa de Bolsas Intercâmbio Internacional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;120000,00;120000,00;120000,00;120000,00;0,00
39 - Escola de Educação Física e Esporte;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;56563,09;56563,09;50516,68;48425,86;12284,14
39 - Escola de Educação Física e Esporte;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;38541,00;8801,72;8801,72;7394,35;7394,35;449,06
39 - Escola de Educação Física e Esporte;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;259 - Despesas com Transportes;4 - Receita;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;259 - Despesas com Transportes;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;6000,00;6000,00;4000,00;4000,00;0,00
39 - Escola de Educação Física e Esporte;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339048 - Outros Auxílios Financeiros a Pessoas Físicas;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;301 - Programa Aprender com Cultura e Extensão;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;301 - Programa Aprender com Cultura e Extensão;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339018 - Auxílio Financeiro a Estudantes;0,00;1000,00;1000,00;1000,00;1000,00;0,00
39 - Escola de Educação Física e Esporte;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;307 - Programa Virada Científica;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;307 - Programa Virada Científica;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;307 - Programa Virada Científica;4 - Receita;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;315 - Semana Nacional de Ciência e Tecnologia;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;315 - Semana Nacional de Ciência e Tecnologia;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;400 - Apoio à Viagens Didáticas e Atividades de Campo;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;402 - Formação de Professores;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;500 - Auxílio a Eventos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;500 - Auxílio a Eventos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;501 - Auxílios Individuais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;501 - Auxílios Individuais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;508 - Rede de Criogenia;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;600 - Auxílio a Alunos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;603 - Auxílio a Docentes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;801 - CAPES Proap 2015 PRPG - 38860 - 817757 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;4635,00
39 - Escola de Educação Física e Esporte;801 - CAPES Proap 2015 PRPG - 38860 - 817757 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339032 - Mat, Bem ou Serviço para Distr Gratuita;0,00;0,00;0,00;0,00;0,00;0,00
39 - Escola de Educação Física e Esporte;801 - CAPES Proap 2015 PRPG - 38860 - 817757 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;1621,25;1621,25;1621,25;1621,25;25055,33
39 - Escola de Educação Física e Esporte;801 - CAPES Proap 2015 PRPG - 38860 - 817757 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339088 - Despesas com Tecnologia da Informação;0,00;25782,00;25782,00;25782,00;25782,00;0,00
39 - Escola de Educação Física e Esporte;824 - CAPES Pro-Equipamentos 2017 PRPG - 41833 - 843412 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;2607,67;2607,67;2607,67;2607,67;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;4011,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;28000,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;23237,94;23237,94;23237,94;23237,94;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;123612,29;123612,29;123612,29;123612,29;3905,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;5614,78;5614,78;5614,78;5614,78;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;3207,36;3207,36;3207,36;3207,36;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;288671,00;71879,70;71879,70;70108,70;69061,20;2640,66
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339088 - Despesas com Tecnologia da Informação;0,00;2529,00;2529,00;2529,00;2529,00;0,00
90 - Escola de Educação Física e Esporte de Ribeirão Preto;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339092 - Despesas de Exercícios Anteriores;0,00;987,21;987,21;987,21;987,21;0,00
