Unidade de Despesa;Grupo Orçamentário;Fonte de Recurso;Função;Subfunção;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
9 - Faculdade de Ciências Farmacêuticas;4 - Treinamento de Servidores;1 - Tesouro;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;949,67;949,67;949,67;949,67;0,00
9 - Faculdade de Ciências Farmacêuticas;4 - Treinamento de Servidores;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;17828,00;2168,62;2168,62;2168,62;2168,62;9477,70
9 - Faculdade de Ciências Farmacêuticas;4 - Treinamento de Servidores;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;4 - Treinamento de Servidores;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;10 - Apoio a Publicações Científicas;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;21533,33;21533,33;21533,33;21533,33;0,00
9 - Faculdade de Ciências Farmacêuticas;12 - Assinaturas de Periódicos Científicos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;1607,90;1607,90;1607,90;1607,90;0,00
9 - Faculdade de Ciências Farmacêuticas;31 - Serviços de Limpeza, Vigilância e Portarias;1 - Tesouro;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;887995,04;887995,04;811220,39;803525,92;147230,55
9 - Faculdade de Ciências Farmacêuticas;31 - Serviços de Limpeza, Vigilância e Portarias;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;913244,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;31 - Serviços de Limpeza, Vigilância e Portarias;1 - Tesouro;12 - Educação;122 - Administração Geral;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;31 - Serviços de Limpeza, Vigilância e Portarias;1 - Tesouro;12 - Educação;364 - Ensino Superior;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;6325,49;6325,49;6325,49;6325,49;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;10779,97;10779,97;9459,97;8139,97;1301,95
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;460,92;460,92;460,92;460,92;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;6459,90;6459,90;6459,90;6459,90;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;6968,64;6968,64;6968,64;6968,64;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;25650,54;25650,54;25650,54;25650,54;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;37102,80;37102,80;32674,00;18924,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;3529,89;3529,89;3529,89;3529,89;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;2364,30;2364,30;2364,30;2364,30;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;57 - Projetos Especiais;4 - Receita;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;94 - Taxas Municipais;1 - Tesouro;12 - Educação;122 - Administração Geral;339047 - Obrigações Tributárias e Contributivas;0,00;133388,28;133388,28;133388,28;100041,21;0,00
9 - Faculdade de Ciências Farmacêuticas;131 - Aquisição de Livros e Outros Materiais Não Periódicos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;7759,03;7759,03;7759,03;7759,03;0,00
9 - Faculdade de Ciências Farmacêuticas;131 - Aquisição de Livros e Outros Materiais Não Periódicos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;144 - Biotérios;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;144 - Biotérios;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;144 - Biotérios;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;159 - Programa de Expansão;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;159 - Programa de Expansão;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;173 - Preservação e Conservação de Materiais Bibliográficos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;1795,00;1795,00;1795,00;1795,00;0,00
9 - Faculdade de Ciências Farmacêuticas;173 - Preservação e Conservação de Materiais Bibliográficos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;700,00;700,00;700,00;700,00;0,00
9 - Faculdade de Ciências Farmacêuticas;173 - Preservação e Conservação de Materiais Bibliográficos;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;9329,90;9329,90;9329,90;9329,90;0,00
9 - Faculdade de Ciências Farmacêuticas;173 - Preservação e Conservação de Materiais Bibliográficos;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;4 - Receita;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;174 - Acréscimos Orc;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339047 - Obrigações Tributárias e Contributivas;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;212 - Manutenção de Animais para Ensino e Pesquisa;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;212 - Manutenção de Animais para Ensino e Pesquisa;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;230 - Avaliação Institucional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;230 - Avaliação Institucional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;246 - Programa de Bolsas Intercâmbio Internacional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;25000,00;25000,00;25000,00;25000,00;0,00
9 - Faculdade de Ciências Farmacêuticas;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;19560,55;19560,55;16196,26;16196,26;4672,35
9 - Faculdade de Ciências Farmacêuticas;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;53103,00;14426,48;14426,48;11083,05;11083,05;734,87
9 - Faculdade de Ciências Farmacêuticas;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339031 - Premiações Cult, Art, Cient, Desport e Outras;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;21896,00;21896,00;21896,00;21896,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;872,00;872,00;872,00;872,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339048 - Outros Auxílios Financeiros a Pessoas Físicas;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;9400,00;9400,00;9400,00;9400,00;0,00
9 - Faculdade de Ciências Farmacêuticas;269 - Programa USP Eficiente;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;269 - Programa USP Eficiente;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;72664,69;72664,69;70937,45;68469,96;0,00
9 - Faculdade de Ciências Farmacêuticas;269 - Programa USP Eficiente;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;73978,00;73978,00;73978,00;73978,00;0,00
9 - Faculdade de Ciências Farmacêuticas;270 - Convênio Santander 2018 - 43857;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;270 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;270 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339093 - Indenizações e Restituições;0,00;18000,00;18000,00;18000,00;18000,00;0,00
9 - Faculdade de Ciências Farmacêuticas;300 - Fomento às Iniciativas de Cultura e Extensão;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;10000,00;10000,00;10000,00;10000,00;0,00
9 - Faculdade de Ciências Farmacêuticas;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339032 - Mat, Bem ou Serviço para Distr Gratuita;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;5888,76;5888,76;5888,76;5888,76;0,00
9 - Faculdade de Ciências Farmacêuticas;301 - Programa Aprender com Cultura e Extensão;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;301 - Programa Aprender com Cultura e Extensão;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
9 - Faculdade de Ciências Farmacêuticas;400 - Apoio à Viagens Didáticas e Atividades de Campo;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
