Unidade de Despesa;Grupo Orçamentário;Fonte de Recurso;Função;Subfunção;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
88 - Escola de Engenharia de Lorena;260 - Assessoria Cultural - Lorena;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;3000,00;3000,00;3000,00;3000,00;0,00
88 - Escola de Engenharia de Lorena;260 - Assessoria Cultural - Lorena;1 - Tesouro;12 - Educação;392 - Difusão Cultural;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;25265,13;25265,09;18771,09;18771,09;0,00
88 - Escola de Engenharia de Lorena;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;69261,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339048 - Outros Auxílios Financeiros a Pessoas Físicas;0,00;26700,18;19221,00;19221,00;19221,00;0,00
88 - Escola de Engenharia de Lorena;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;156208,67;108681,70;49682,00;49682,00;0,00
88 - Escola de Engenharia de Lorena;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339018 - Auxílio Financeiro a Estudantes;0,00;1476,00;1476,00;1476,00;1476,00;0,00
88 - Escola de Engenharia de Lorena;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;2981,50;2523,65;2523,65;2523,65;0,00
88 - Escola de Engenharia de Lorena;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;301 - Programa Aprender com Cultura e Extensão;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;2852,65
88 - Escola de Engenharia de Lorena;301 - Programa Aprender com Cultura e Extensão;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;8400,00;8400,00;8400,00;8400,00;0,00
88 - Escola de Engenharia de Lorena;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;1628,76;1628,76;1628,76;1628,76;0,00
88 - Escola de Engenharia de Lorena;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;307 - Programa Virada Científica;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;307 - Programa Virada Científica;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;307 - Programa Virada Científica;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;315 - Semana Nacional de Ciência e Tecnologia;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;5000,00;5000,00;5000,00;5000,00;0,00
88 - Escola de Engenharia de Lorena;400 - Apoio à Viagens Didáticas e Atividades de Campo;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;29902,67;29902,67;26195,43;25182,45;1351,50
88 - Escola de Engenharia de Lorena;400 - Apoio à Viagens Didáticas e Atividades de Campo;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;239500,00;239500,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;500 - Auxílio a Eventos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;5000,00;5000,00;5000,00;5000,00;0,00
88 - Escola de Engenharia de Lorena;500 - Auxílio a Eventos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;501 - Auxílios Individuais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;501 - Auxílios Individuais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;600,00;600,00;600,00;600,00;0,00
88 - Escola de Engenharia de Lorena;501 - Auxílios Individuais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;508 - Rede de Criogenia;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;3999,60;3999,60;3999,60;3999,60;0,00
88 - Escola de Engenharia de Lorena;508 - Rede de Criogenia;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;513 - Prog Inst de Apoio aos Novos Docentes da USP- Edital 2013;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;3594,21;3594,21;3547,46;3547,46;0,00
88 - Escola de Engenharia de Lorena;513 - Prog Inst de Apoio aos Novos Docentes da USP- Edital 2013;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;1822,95;1822,95;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;513 - Prog Inst de Apoio aos Novos Docentes da USP- Edital 2013;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;1870,00;1870,00;1870,00;1870,00;0,00
88 - Escola de Engenharia de Lorena;513 - Prog Inst de Apoio aos Novos Docentes da USP- Edital 2013;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;2590,00;2590,00;2590,00;2590,00;0,00
88 - Escola de Engenharia de Lorena;513 - Prog Inst de Apoio aos Novos Docentes da USP- Edital 2013;1 - Tesouro;12 - Educação;364 - Ensino Superior;339048 - Outros Auxílios Financeiros a Pessoas Físicas;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;515 - Prog Inst de Apoio aos Novos Docentes da USP;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;6678,36;6678,36;6675,02;6675,02;0,00
88 - Escola de Engenharia de Lorena;515 - Prog Inst de Apoio aos Novos Docentes da USP;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;795,00;795,00;795,00;795,00;0,00
88 - Escola de Engenharia de Lorena;600 - Auxílio a Alunos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;602 - Programas de Mestrado Profissional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;603 - Auxílio a Docentes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;9319,32;9319,32;9316,32;9316,32;0,00
88 - Escola de Engenharia de Lorena;603 - Auxílio a Docentes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
88 - Escola de Engenharia de Lorena;605 - Apoio aos Programas de Pós-Graduação;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;9922,28;9922,28;9922,28;9922,28;7890,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;51991,65;51991,65;51991,65;51991,65;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;489798,92;489798,92;471590,42;464048,42;22803,22
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339031 - Premiações Cult, Art, Cient, Desport e Outras;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;99931,25;98521,12;98521,12;98521,12;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;31871,29;31871,29;31561,86;31561,86;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;7706,00;7706,00;7706,00;7706,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;2383774,00;930079,09;930079,09;752907,52;730489,20;59252,70
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339092 - Despesas de Exercícios Anteriores;0,00;7208,27;7208,27;7208,27;7208,27;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;400000,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;408118,05;408118,05;370032,05;369472,05;2100,00
18 - Escola de Engenharia de São Carlos;0 - Básica;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339014 - Diárias - Civil;0,00;141,30;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;46431,84;40204,62;39654,62;39654,62;4411,96
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339032 - Mat, Bem ou Serviço para Distr Gratuita;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;11000,00;8355,92;8355,91;8355,91;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;268476,76;197097,52;103924,02;103924,02;69080,71
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;79150,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;10000,00;5974,03;5938,37;5938,37;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;2376,00;2160,00;2160,00;2160,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;1,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;19176,76;17591,58;17591,58;17591,58;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;209019,00;203990,00;56390,00;18590,00;2175,00
18 - Escola de Engenharia de São Carlos;0 - Básica;4 - Receita;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;48990,07;48990,07;47971,80;47680,24;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;965785,00;447844,95;447844,95;410114,10;336036,94;132197,79
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;1 - Tesouro;12 - Educação;122 - Administração Geral;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;1 - Tesouro;12 - Educação;122 - Administração Geral;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;849538,80
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;1 - Tesouro;12 - Educação;122 - Administração Geral;449092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;1 - Tesouro;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;42529,63;42529,63;42529,63;42529,63;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;1 - Manutenção de Edifícios;4 - Receita;12 - Educação;122 - Administração Geral;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;2 - Equipamentos de Segurança;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;30335,08;30335,08;27740,08;27740,08;0,00
18 - Escola de Engenharia de São Carlos;2 - Equipamentos de Segurança;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;144868,00;41335,35;41335,35;27431,50;27431,50;0,00
18 - Escola de Engenharia de São Carlos;2 - Equipamentos de Segurança;1 - Tesouro;12 - Educação;122 - Administração Geral;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;2 - Equipamentos de Segurança;1 - Tesouro;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;2 - Equipamentos de Segurança;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;59064,50;59064,50;59064,50;59064,50;0,00
18 - Escola de Engenharia de São Carlos;2 - Equipamentos de Segurança;4 - Receita;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;2 - Equipamentos de Segurança;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;2 - Equipamentos de Segurança;4 - Receita;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;1 - Tesouro;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;1 - Tesouro;12 - Educação;126 - Tecnologia da Informação;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;11462,04
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;1 - Tesouro;12 - Educação;126 - Tecnologia da Informação;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;22281,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;21449,00;21449,00;21449,00;21449,00;0,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;321955,00;102036,29;102036,29;84325,42;83424,73;0,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;152279,15;152279,15;152279,15;152279,15;0,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;3 - Manutenção e Reposição de Equip. de Informática;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;4 - Treinamento de Servidores;1 - Tesouro;12 - Educação;122 - Administração Geral;339014 - Diárias - Civil;0,00;6028,80;6028,80;6028,80;6028,80;0,00
18 - Escola de Engenharia de São Carlos;4 - Treinamento de Servidores;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;2283,12;2283,12;2283,12;2283,12;0,00
18 - Escola de Engenharia de São Carlos;4 - Treinamento de Servidores;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;34397,00;13145,35;13145,35;12545,35;12545,35;0,00
18 - Escola de Engenharia de São Carlos;4 - Treinamento de Servidores;1 - Tesouro;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;4 - Treinamento de Servidores;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;12 - Assinaturas de Periódicos Científicos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;8204,37;8204,37;8204,37;8204,37;0,00
18 - Escola de Engenharia de São Carlos;31 - Serviços Terceirizados;1 - Tesouro;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;3064119,08;3064119,08;2830882,00;2544986,82;273897,18
18 - Escola de Engenharia de São Carlos;31 - Serviços Terceirizados;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;2810578,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;31 - Serviços Terceirizados;1 - Tesouro;12 - Educação;122 - Administração Geral;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;31 - Serviços Terceirizados;4 - Receita;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;7720,00;7720,00;7720,00;7720,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
18 - Escola de Engenharia de São Carlos;57 - Projetos Especiais;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
