Unidade de Despesa;Grupo Orçamentário;Fonte de Recurso;Função;Subfunção;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
85 - Faculdade de Direito de Ribeirão Preto;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;67 - NAPES;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;86 - Programa USP Eficiente 2022;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;78236,89;78236,89;78236,89;78236,89;0,00
85 - Faculdade de Direito de Ribeirão Preto;86 - Programa USP Eficiente 2022;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;600,00;600,00;600,00;600,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;86 - Programa USP Eficiente 2022;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;11420,00;11420,00;11420,00;11420,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;86 - Programa USP Eficiente 2022;1 - Tesouro;12 - Educação;122 - Administração Geral;339040 - Serviços de Tecnologia da Informação e Comuni;0,00;4917,50;4917,50;4917,50;4917,50;0,00
85 - Faculdade de Direito de Ribeirão Preto;86 - Programa USP Eficiente 2022;1 - Tesouro;12 - Educação;122 - Administração Geral;449052 - Equipamentos e Material Permanente;0,00;11119,25;11119,25;11119,25;11119,25;0,00
85 - Faculdade de Direito de Ribeirão Preto;91 - Prog Perm p Uso Eficiente Recursos Hidr e Energ na USP;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;131 - Aquisição de Livros e Outros Materiais Não Periódicos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;159 - Programa de Expansão;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;159 - Programa de Expansão;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;159 - Programa de Expansão;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;159 - Programa de Expansão;1 - Tesouro;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;173 - Preservação e Conservação de Materiais Bibliográficos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;174 - Acréscimos Orc;1 - Tesouro;12 - Educação;122 - Administração Geral;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;174 - Acréscimos Orc;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;175 - Plano Plurianual de Obras;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;175 - Plano Plurianual de Obras;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;175 - Plano Plurianual de Obras;1 - Tesouro;12 - Educação;364 - Ensino Superior;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;175 - Plano Plurianual de Obras;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;364 - Ensino Superior;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;9000,00;9000,00;9000,00;9000,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;235873,33;235873,33;235873,33;202273,33;32325,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;319092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;4 - Receita;12 - Educação;392 - Difusão Cultural;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;392 - Difusão Cultural;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;392 - Difusão Cultural;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;179 - Convênios;5 - Recursos vinculados Federais;12 - Educação;392 - Difusão Cultural;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;230 - Avaliação Institucional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;230 - Avaliação Institucional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;246 - Programa de Bolsas Intercâmbio Internacional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;28000,00;28000,00;28000,00;28000,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;246 - Programa de Bolsas Intercâmbio Internacional;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;255 - Programa USP Eficiente 2020;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;255 - Programa USP Eficiente 2020;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;255 - Programa USP Eficiente 2020;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;37681,20;37681,20;33943,73;31224,72;2875,68
85 - Faculdade de Direito de Ribeirão Preto;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;85643,00;37415,66;37415,66;29683,04;29683,04;253,41
85 - Faculdade de Direito de Ribeirão Preto;259 - Despesas com Transportes;1 - Tesouro;12 - Educação;122 - Administração Geral;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;259 - Despesas com Transportes;4 - Receita;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;263 - Convênios Santander;4 - Receita;12 - Educação;364 - Ensino Superior;339048 - Outros Auxílios Financeiros a Pessoas Físicas;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;263 - Convênios Santander;4 - Receita;12 - Educação;392 - Difusão Cultural;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;269 - Programa USP Eficiente 2019;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;300 - Fomento às Iniciativas de Cultura e Extensão;4 - Receita;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;303 - Programa a USP e as Profissões;1 - Tesouro;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;400 - Apoio à Viagens Didáticas e Atividades de Campo;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;400 - Apoio à Viagens Didáticas e Atividades de Campo;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;400 - Apoio à Viagens Didáticas e Atividades de Campo;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;400 - Apoio à Viagens Didáticas e Atividades de Campo;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;2200,00;2200,00;2200,00;2200,00;3800,00
85 - Faculdade de Direito de Ribeirão Preto;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;404 - Projetos Especiais - Grad;1 - Tesouro;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;501 - Auxílios Individuais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;501 - Auxílios Individuais;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;514 - Apoio Estratégico PRP;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;514 - Apoio Estratégico PRP;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;600 - Auxílio a Alunos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;4500,00;4500,00;4500,00;4500,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;600 - Auxílio a Alunos;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;603 - Auxílio a Docentes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;603 - Auxílio a Docentes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;603 - Auxílio a Docentes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;604 - Auxílio a Vinda de Professores Visitantes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;604 - Auxílio a Vinda de Professores Visitantes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;604 - Auxílio a Vinda de Professores Visitantes;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;803 - CAPES Proap 2015 FMRP - 38765 - 817224 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;803 - CAPES Proap 2015 FMRP - 38765 - 817224 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;1290,24
85 - Faculdade de Direito de Ribeirão Preto;803 - CAPES Proap 2015 FMRP - 38765 - 817224 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;803 - CAPES Proap 2015 FMRP - 38765 - 817224 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;803 - CAPES Proap 2015 FMRP - 38765 - 817224 - OBTV;5 - Recursos vinculados Federais;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;7080,00
85 - Faculdade de Direito de Ribeirão Preto;814 - MEC/SESu Proext 2016 PRCEU - 40200 - 839161 - OBTV;4 - Receita;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;814 - MEC/SESu Proext 2016 PRCEU - 40200 - 839161 - OBTV;4 - Receita;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;814 - MEC/SESu Proext 2016 PRCEU - 40200 - 839161 - OBTV;5 - Recursos vinculados Federais;12 - Educação;392 - Difusão Cultural;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;814 - MEC/SESu Proext 2016 PRCEU - 40200 - 839161 - OBTV;5 - Recursos vinculados Federais;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;827 - MEC/SESu Proext 2015 PRCEU - 38083 - 824033 - OBTV;4 - Receita;12 - Educação;392 - Difusão Cultural;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;1083,37;1083,37;1083,37;1083,37;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339048 - Outros Auxílios Financeiros a Pessoas Físicas;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
85 - Faculdade de Direito de Ribeirão Preto;843 - Convênio Santander 2018 - 43857;4 - Receita;12 - Educação;364 - Ensino Superior;449052 - Equipamentos e Material Permanente;0,00;11447,10;11447,10;11447,10;11447,10;3408,36
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;122 - Administração Geral;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339014 - Diárias - Civil;0,00;80309,20;80309,20;78597,08;78597,08;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339018 - Auxílio Financeiro a Estudantes;0,00;6400,80;6400,80;6400,80;6400,80;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339030 - Material de Consumo;0,00;69968,20;69968,20;46589,58;44849,58;3850,55
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339032 - Mat, Bem ou Serviço para Distr Gratuita;0,00;0,00;0,00;0,00;0,00;120,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;677967,09;677967,09;675656,35;675656,35;1855,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339039 - Outros Serviços de Terceiros - PJ;1980844,00;335642,62;333401,86;224833,48;215432,76;68432,43
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339040 - Serviços de Tecnologia da Informação e Comuni;0,00;63869,00;63869,00;63869,00;63869,00;0,00
12 - Faculdade de Economia, Administração e Contabilidade;0 - Básica;1 - Tesouro;12 - Educação;364 - Ensino Superior;339092 - Despesas de Exercícios Anteriores;0,00;14,80;14,80;14,80;14,80;0,00
